"Point";"Day";"Radius";"Class_1";"Class_2";"Class_3";"c_water";"c_mcrph";"c_shlls";"c_rocks";"c_chnnl";"c_uca";"uc_dnst";"greenss";"mangrov";"obs";"obs2";"Island";"site";"Sed_ID";"X2000";"X500";"X250";"X63";"X0";"Sedimnt";"Texture";"D50_um_";"Mn_fw_p";"Mn_fw_m";"Sand";"mud";"Sd_clss";"Sd_cls1";"Clss_22";"Clss_11";"Class_22";"Clss_33";"covr_vr";"cvr_vr1";"cvr_vrA";"cvr_sd_f";"cvr_sd_g";"WB";"WD";"rocks";"macro";"shells";"sedmnt0";"bsed";"bsed1";"uca"
"3223";"18/02/2020";"15";"wet";"sand";NA;40;0;2;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3222";0;1.3;3.42;92.26;3.03;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.089;2.976;57.877;96.97;3.03;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3223100";"02/03/2020";"15";"dry";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";"mais claro";NA;"Bubaque";"banco_grande_norte";"3213";0;0.35;0.89;88.3;10.47;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";116.776;3.098;46.79;89.533;10.467;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3224";"18/02/2020";"20";"wet";"sand";NA;40;0;2;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3222";0;1.3;3.42;92.26;3.03;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.089;2.976;57.877;96.97;3.03;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3225";"18/02/2020";"10";"dry";"sandy_mud";"uca";15;0;0;0;15;"85";"H";"N";"N";"uca escura";NA;"Urok";"banco_pre_roost";"3225";0;0.76;2.89;89.5;6.85;"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";122.448;3.03;52.516;93.154;6.846;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"dry";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3226";"18/02/2020";"20";"wet";"sand";NA;40;0;2;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3222";0;1.3;3.42;92.26;3.03;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.089;2.976;57.877;96.97;3.03;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3227";"18/02/2020";"15";"dry";"muddy_sand";"uca";5;0;1;0;0;"100";"H";"N";"N";"uca escura, foto 137-7537/38";NA;"Urok";"banco_pre_roost";"3227";0;0.16;5.4;90.25;4.18;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.827;2.979;57.169;95.815;4.185;"Fine Sand";"Fine Sand";"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3228";"18/02/2020";"15";"dry";"muddy_sand";"uca";5;0;1;0;0;"100";"H";"N";"N";NA;NA;"Urok";"banco_pre_roost";"3227";0;0.16;5.4;90.25;4.18;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.827;2.979;57.169;95.815;4.185;"Fine Sand";"Fine Sand";"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3229";"18/02/2020";"20";"wet";"sandy_mud";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3229";0;0.38;2.94;88.59;8.09;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.921;3.048;50.817;91.905;8.095;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3230";"18/02/2020";"20";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";"uca escura, lama verdadeira e seca";NA;"Urok";"banco_pre_roost";"3230";0.26;10.01;12;58.7;19.02;"Very Fine Sand,Very Poorly Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Muddy Sand";130.393;3.12;30.136;80.715;19.02;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3231";"18/02/2020";"50";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";"uca escura, lama verdadeira e seca";NA;"Urok";"banco_pre_roost";"3230";0.26;10.01;12;58.7;19.02;"Very Fine Sand,Very Poorly Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Muddy Sand";130.393;3.12;30.136;80.715;19.02;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3232";"18/02/2020";"50";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";"uca escura, lama verdadeira e seca";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3233";"18/02/2020";"20";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";"uca escura, lama verdadeira e seca";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3233100";"02/03/2020";"25";"wet";"muddy_sand";"macroalgae";40;30;0;0;0;"0";NA;"S";"N";NA;NA;"Bubaque";"banco_grande_norte";"3183";0;1.04;14.38;83.85;0.74;"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";141.591;2.82;71.989;99.264;0.736;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"3234";"18/02/2020";"15";"wet";"sandy_mud";NA;50;0;1;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3234";0;0.36;0.31;97.49;1.84;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.476;3.006;56.15;98.164;1.836;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3235";"18/02/2020";"10";"wet";"sandy_mud";NA;50;0;1;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3234";0;0.36;0.31;97.49;1.84;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.476;3.006;56.15;98.164;1.836;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3236";"18/02/2020";"15";"dry";"sandy_mud";NA;20;0;0;0;0;"0";NA;"N";"N";"foto 137-7539/40";NA;"Urok";"banco_pre_roost";"3236";0;0.17;3.7;83.45;12.68;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.688;3.099;45.758;87.318;12.682;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"dry";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3237";"18/02/2020";"10";"wet";"sandy_mud";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3237";0;0.45;0.69;95.02;3.83;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";123.071;3.022;54.23;96.165;3.835;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3238";"18/02/2020";"20";"dry";NA;"rock";0;0;0;100;0;"0";NA;"N";"N";"medium sized rock";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"3239";"18/02/2020";"5";"wet";"water_body";NA;100;0;0;0;0;"0";NA;"N";"N";"with some developed macroalgae and rocks under";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";"water_body";"water_body";"water_body";"water_body";"bare_sediment";"bare_sediment";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"3240";"18/02/2020";"20";"dry";NA;"rock";0;0;40;60;0;"0";NA;"N";"N";"rock with oyster, mixed large and medium rock";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"3241";"18/02/2020";"15";"wet";"water_body";NA;100;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";"water_body";"water_body";"water_body";"water_body";"bare_sediment";"bare_sediment";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"3242";"18/02/2020";"15";"wet";NA;"rock";20;0;0;80;0;"0";NA;"N";"N";"small rocks";NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"wet";"rock";"other";"other";NA;"other";"other";"other"
"3243";"18/02/2020";"5";"wet";"water_body";NA;100;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";"water_body";"water_body";"water_body";"water_body";"bare_sediment";"bare_sediment";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"3243100";"02/03/2020";"10";"dry";"muddy_sand";"uca";10;0;0;0;0;"100";"H";"N";"N";"mais escuro";NA;"Bubaque";"banco_grande_norte";"3243100";0;0.12;0.56;92.54;6.78;"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";119.917;3.06;50.595;93.217;6.783;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3244";"18/02/2020";"10";"wet";"sand";NA;40;0;0;2;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3244";0;19.68;33.72;46.11;0.49;"Medium Sand,Poorly Sorted,Symmetrical,Mesokurtic";"Sand";268.106;1.948;232.38;99.507;0.493;"Medium Sand";"Medium Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Medium Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3245";"18/02/2020";"15";"dry";"beach_sand";"uca";0;0;0;0;0;"70";"H";"N";"N";"parecido com area 19";NA;"Urok";"ilheu_acoco_norte";"3245";0;0.75;8.03;91.19;0.03;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";134.068;2.899;65.308;99.965;0.035;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3246";"18/02/2020";"5";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";"parecido com area 19";NA;"Urok";"ilheu_acoco_norte";"3245";0;0.75;8.03;91.19;0.03;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";134.068;2.899;65.308;99.965;0.035;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3247";"18/02/2020";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";"entrada de água pelo banco de centro";NA;"Urok";"ilheu_acoco_norte";"3247";0;1.1;5.65;93.06;0.19;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";131.743;2.924;63.129;99.808;0.192;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3248";"18/02/2020";"10";"wet";"water_body";NA;100;0;0;0;0;"0";NA;"N";"N";"small uca and some large";NA;"Urok";"ilheu_acoco_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";"water_body";"water_body";"water_body";"water_body";"bare_sediment";"bare_sediment";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"3249";"18/02/2020";"10";"dry";"sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3249";0;0.44;6.9;91.95;0.7;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";131.9;2.922;63.049;99.295;0.705;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3250";"18/02/2020";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"80";"M";"N";"N";"uca em areia, molhada e escura, mas rija";NA;"Urok";"ilheu_acoco_norte";"3250";0;0.45;12.85;86.7;0;"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";139.494;2.842;70.383;100;0;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3251";"18/02/2020";"15";"wet";"sand";"uca";5;0;0;0;0;"100";"H";"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3251";0;0.51;3.4;93.83;2.26;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.031;2.977;58.145;97.741;2.259;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3252";"18/02/2020";"30";"wet";"sand";"uca";5;0;0;0;0;"100";"H";"N";"N";"zona com mais relevo de areia, mais seca e rija";NA;"Urok";"ilheu_acoco_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3253";"18/02/2020";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3253";0;0.47;7.87;91.63;0.03;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";133.595;2.904;64.878;99.969;0.031;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3253100";"02/03/2020";"10";"dry";"muddy_sand";"uca";10;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3254";"18/02/2020";"25";"wet";"mud";"uca";0;0;0;0;10;"100";"H";"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3254";0;0.08;2.51;75.67;21.75;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";105.397;3.725;12.814;78.25;21.75;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3255";"18/02/2020";"15";"wet";"muddy_sand";NA;25;0;5;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3255";0;0.28;6.19;91.57;1.96;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";129.82;2.945;60.668;98.035;1.965;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3256";"18/02/2020";"20";"wet";"muddy_sand";NA;25;0;5;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3255";0;0.28;6.19;91.57;1.96;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";129.82;2.945;60.668;98.035;1.965;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3257";"18/02/2020";"30";"wet";"sand";NA;40;0;5;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3257";0;0.18;3.16;94.72;1.94;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.773;2.98;58.053;98.056;1.944;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3258";"18/02/2020";"5";"wet";"sand";"shell";15;0;50;0;0;"0";NA;"N";"N";"shells covered with brown sediment and with sed islets";NA;"Urok";"ilheu_acoco_norte";"3258";0;0.11;0.91;95.62;3.36;"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";123.405;3.019;54.687;96.644;3.356;"Very Fine Sand";"Very Fine Sand";"sand";"wet";"sand";"shell";"shell";"shell";"shell";"shell";"shell";"dry";"dry";"other";"other";"shell";NA;"other";"other";"other"
"3259";"18/02/2020";"30";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"ilheu_acoco_norte";"3257";0;0.18;3.16;94.72;1.94;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.773;2.98;58.053;98.056;1.944;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3260";"18/02/2020";"20";"wet";"sand";NA;20;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3260";0;0.72;2.48;94.94;1.87;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.716;2.98;58.034;98.133;1.867;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3261";"18/02/2020";"20";"dry";"sand";NA;0;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";"3261";0;0.98;4.67;93.94;0.41;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";130.412;2.939;61.845;99.588;0.412;"Fine Sand";"Fine Sand";"sand";"dry";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3262";"18/02/2020";"10";"dry";"sand";NA;0;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_pre_roost";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"dry";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3263";"02/03/2020";"15";"dry";"muddy_sand";"uca";10;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3269";"19/02/2020";"50";"dry";"sandy_mud";NA;20;0;0;0;20;"80";"H";"N";"N";"Foto= 137-7544/45";NA;"Urok";"banco_flamingo_sul";"3269";0;0;13.81;77.77;8.42;"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";131.632;2.925;58.981;91.578;8.422;"Fine Sand";"Fine Sand";"sandy_mud";"dry";"sandy_mud";"bare_sediment";"uca";"uca";"uca";"uca_sandy_mud";"uca_Fine Sand";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3270";"19/02/2020";"20";"wet";"muddy_sand";NA;50;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3271";"19/02/2020";"20";"wet";"muddy_sand";NA;50;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3272";"19/02/2020";"40";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";"3272";0;0.28;7.84;91.53;0.34;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";133.071;2.91;64.263;99.658;0.342;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3273";"19/02/2020";"15";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3273100";"02/03/2020";"15";"dry";"muddy_sand";"uca";10;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_norte";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3274";"19/02/2020";"5";"wet";"mud";"macro_uca";15;35;0;0;0;"100";"M";"S";"N";"Foto= 137-7546/47";NA;"Urok";"banco_flamingo_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"macro_uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3275";"19/02/2020";"30";"wet";"mud";"uca";25;5;0;0;0;"100";"M";"S";"N";"verdete acastanhado de microalgas bem aparente";NA;"Urok";"banco_flamingo_sul";"3275";0;0.34;1.16;91.93;6.57;"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.82;3.049;51.372;93.431;6.569;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
